|en|[fi]|pt|ru|zh|ja|ko|de|fr|sp|pl
|||||||||||
subVikingCharge01|Power Charge||||力量衝鋒||||
subDescPlagueDoctorRandyTheRancidRat08|Increases all resistances and damage reduction for randy the rancid rat.||||增加腐臭老鼠蘭迪的所有抗性並減少傷害。||||
subDescPlagueDoctorRandyTheRancidRat09|Chance to become enraged on hit increasing damage dealt and attack speed.||||有機率在擊中時變得憤怒，增加造成的傷害和攻擊速度。||||
subDescPlagueDoctorRandyTheRancidRat10|Redirect a portion of incoming damage to randy the rancid rat.||||將部分受到傷害轉移到腐臭老鼠蘭迪身上。||||
subDescPlagueDoctorRandyTheRancidRat11|Mount randy the rancid rat gaining increased movement speed, jumping power and the ability to jump through high terrain. Taking damage will unmount you. Randy the rancid rat now has a cooldown. ||||騎上腐臭老鼠蘭迪，獲得更高的移動速度、跳躍力和跳躍高地的能力。受到傷害會讓你墜下。腐臭老鼠蘭迪現在有冷卻時間。||||
subDescPlagueDoctorRandyTheRancidRat12|Randy the rancid rat unleashes a breath of fire when attacking.||||腐臭老鼠蘭迪在攻擊時會噴出一口火焰。||||
subDescPlagueDoctorRandyTheRancidRat13|Randy the rancid rat summons additional tiny rats armed with blunderbusses dealing a portion of the damage on hit. ||||腐臭老鼠蘭迪召喚更多配備短槍的小老鼠，擊中時造成部分傷害。||||
subDescPlagueDoctorRandyTheRancidRat14|Increases the attack area of effect radius of randy the rancid rat whenever striking a monster stacking infinitely. Decreases the duration of randy the rancid rat.||||每當攻擊無限堆疊的怪物時，增加腐臭老鼠蘭迪的效果半徑的攻擊範圍。減少腐臭老鼠的蘭迪持續時間。||||
subShieldLancerGloriousStrike01|Radiant Glory||||光輝燦爛||||
subShieldLancerGloriousStrike02|Lance Training||||槍兵訓練||||
subShieldLancerGloriousStrike03|Jousting Master||||比武大師||||
subShieldLancerGloriousStrike04|Piercing Thrust||||穿刺推力||||
subShieldLancerGloriousStrike05|Brutal Knight||||野蠻騎士||||
subShieldLancerGloriousStrike06|Blood Satiable||||滿足血液||||
subShieldLancerGloriousStrike07|Heroic Onslaught||||英勇猛攻||||
subShieldLancerGloriousStrike08|Leave no Survivors||||不留倖存者||||
subShieldLancerGloriousStrike09|Sparring Haste||||急速輕拳||||
subShieldLancerGloriousStrike10|High Reach||||高到達率||||
subShieldLancerGloriousStrike11|Punisher||||懲罰者||||
subShieldLancerGloriousStrike12|Unstoppable Piker||||不可預防戳擊||||
subShieldLancerGloriousStrike13|Javelin Harbinger||||標槍先鋒||||
subShieldLancerGloriousStrike14|Valiant Combo||||英勇組合||||
subDescShieldLancerGloriousStrike01|Increases the damage dealt by glorious strike.||||增加榮耀打擊造成的傷害。||||
subDescShieldLancerGloriousStrike02|Increases attack rating when using glorious strike.||||使用榮耀打擊時增加攻擊等級。||||
subDescShieldLancerGloriousStrike03|Increases attack area of effect radius of glorious strike.||||增加榮耀打擊的範圍效果的攻擊距離。||||
subDescShieldLancerGloriousStrike04|Chance to inflict bleeding on hit.||||擊中時有機率造成流血。||||
subDescShieldLancerGloriousStrike05|Increases the critical strike damage of glorious strike.||||增加榮耀打擊的暴擊傷害。||||
subDescShieldLancerGloriousStrike06|Recover a portion of your maximum life when killing monsters.||||殺死怪物時恢復部分最大生命。||||
subDescShieldLancerGloriousStrike07|Gain a stack of heroic onslaught after killing monsters increasing your damage and armor.||||殺死怪物後獲得一層英勇猛攻，增加你的傷害和護甲。||||
subDescShieldLancerGloriousStrike08|Increases damage dealt to bleeding targets.||||增加流血目標造成的傷害。||||
subDescShieldLancerGloriousStrike09|Increases attack speed when using glorious strike.||||使用榮耀打擊時提高攻擊速度。||||
subDescShieldLancerGloriousStrike10|Increases glorious strike attack range when using polearms.||||使用長柄武器時增加榮耀打擊的攻擊距離。||||
subDescShieldLancerGloriousStrike11|Chance on attack to gain increased area of effect radius. Impale targets on hit dealing damage over time.||||攻擊時有機率獲得更大的效果半徑。擊中時刺目標，造成持續傷害。||||
subDescShieldLancerGloriousStrike12|Strike with a long narrow hitbox pushing monsters towards the tip on hit. Monsters hit by the tip take increased damage.||||用狹長的打擊點攻擊，將怪物推向擊中的尖端。被尖端擊中的怪物受到的傷害增加||||
subDescShieldLancerGloriousStrike13|Increases the range of glorious strike significantly. Chance on attack to throw a piercing javelin inflicting bleeding on hit.||||顯著增加榮耀打擊的距離。攻擊時有機率投擲穿刺標槍，擊中時造成流血。||||
subDescShieldLancerGloriousStrike14|Glorious strike performs a burst of three attacks. The last strike sends a slashing wave knocking monsters back dealing increased damage.||||光輝一擊可進行三連發攻擊。最後一擊會發出揮砍波，將怪物擊退，造成更高的傷害。||||
subShieldLancerBattleCharge01|Battle Charged||||戰鬥衝鋒||||
subShieldLancerBattleCharge02|Arena Glider||||競技場滑行者||||
subShieldLancerBattleCharge03|Concrete Wall||||混凝土牆||||
subShieldLancerBattleCharge04|Rampaging Assault ||||狂暴突擊||||
subShieldLancerBattleCharge05|Turtle Armor||||龜甲||||
subShieldLancerBattleCharge06|Rocket Boots||||火箭靴||||
subShieldLancerBattleCharge07|Shoulder Slam||||肩撞||||
subShieldLancerBattleCharge08|Spear Dasher||||矛衝鋒者||||
subShieldLancerBattleCharge09|Bluntforce Trauma||||鈍力創傷||||
subShieldLancerBattleCharge10|Provoking Arrival||||令人興奮的到來||||
subShieldLancerBattleCharge11|Bulldozer||||推土機||||
subShieldLancerBattleCharge12|Hyper Assault||||超突擊||||
subShieldLancerBattleCharge13|Ground Slammer||||地面衝擊者||||
subShieldLancerBattleCharge14|Call of the Fallen Heroes||||呼喚殞落英雄||||
subDescShieldLancerBattleCharge01|Increases the damage dealt by battle charge.||||增加戰鬥衝鋒造成的傷害。||||
subDescShieldLancerBattleCharge02|Increases the range of battle charge.||||增加戰鬥衝鋒的距離。||||
subDescShieldLancerBattleCharge03|Increases the damage dealt by battle charge according to your armor.||||根據你的護甲增加戰鬥衝鋒造成的傷害。||||
subDescShieldLancerBattleCharge04|Chance to knock monsters up dealing increased damage on hit.||||有機率將怪物擊倒，擊中時造成更多傷害。||||
subDescShieldLancerBattleCharge05|Increases damage reduction for a short duration when using battle charge.||||使用戰鬥衝鋒時，短時間內增加傷害減免。||||
subDescShieldLancerBattleCharge06|Increases the speed of battle charge.||||提高戰鬥衝鋒速度。||||
subDescShieldLancerBattleCharge07|Chance to stun targets on hit.||||命中時有機率擊暈目標。||||
subDescShieldLancerBattleCharge08|Throw lances around you as you charge.||||當你衝鋒時，向你周圍投擲長矛。||||
subDescShieldLancerBattleCharge09|Increases damage dealt to stunned targets.||||增加對暈眩目標造成的傷害。||||
subDescShieldLancerBattleCharge10|Taunt nearby monsters at the end of your charge.||||在衝鋒結束時嘲諷附近的怪物。||||
subDescShieldLancerBattleCharge11|Pull monsters infront of you on hit while charging impaling them when hitting terrain.||||擊中時將怪物拉到你面前，同時在擊中地形時衝刺刺穿它們。||||
subDescShieldLancerBattleCharge12|Charge multiple times in high speed at the target area, dealing area of effect damage damage before falling from the sky smashing the ground, knocking monsters up with increased damage.||||對目標區域進行多次高速衝鋒，造成範圍傷害傷害，然後從天而降砸向地面，將怪物擊飛並增加傷害。||||
subDescShieldLancerBattleCharge13|As you charge through monsters, leave the ground quaking for a small duration inflicting elemental break.||||當你衝過怪物時，讓地面在短時間內震動，造成元素破壞。||||
subDescShieldLancerBattleCharge14|Call upon fallen heroes to charge by your side, dealing increased damage on a larger radius.||||召喚倒下的英雄在你身邊衝鋒，在更大的半徑內造成更高的傷害。||||
subShieldLancerCrushingLance01|Sharp Point||||尖點||||
subShieldLancerCrushingLance02|Devastating Impact||||毀滅性影響||||
subShieldLancerCrushingLance03|Precision Blow||||精準打擊||||
subShieldLancerCrushingLance04|Dormant Javelin||||潛伏標槍||||
subShieldLancerCrushingLance05|Finishing Stagger||||交叉終結||||
subShieldLancerCrushingLance06|Two for One||||二合一||||
subShieldLancerCrushingLance07|Rapidcast Artillery||||快速鑄造火砲||||
subShieldLancerCrushingLance08|Landspike||||穿刺大地||||
subShieldLancerCrushingLance09|Pulverizing Shock|||||粉碎性衝擊|||
subShieldLancerCrushingLance10|Scorching Quake||||灼熱地震||||
subShieldLancerCrushingLance11|Annihilating Salvo||||齊射殲滅||||
subShieldLancerCrushingLance12|Magnetized Glaive||||磁化戰刀||||
subShieldLancerCrushingLance13|Seismic Perforation||||地震射孔||||
subShieldLancerCrushingLance14|Marked for Javelinstrike||||標槍攻擊標記||||
subDescShieldLancerCrushingLance01|Increases the damage dealt by crushing lance.||||增加粉碎長槍造成的傷害。||||
subDescShieldLancerCrushingLance02|Increases the area of effect radius of crushing lance.||||增加粉碎長槍的範圍效果。||||
subDescShieldLancerCrushingLance03|Increases attack rating when using crushing lance.||||使用粉碎長槍時增加攻擊命中率。||||
subDescShieldLancerCrushingLance04|Every third attack with crushing lance is empowered increasing area of effect radius and damage.||||每三次使用粉碎長槍的攻擊都會增強傷害和範圍效果。||||
subDescShieldLancerCrushingLance05|Increases damage dealt to stunned targets.||||增加對暈眩目標造成的傷害。||||
subDescShieldLancerCrushingLance06|Chance to unleash an additional crushing lance from the target to a nearby monster on hit.||||命中時有機率從目標向附近的怪物釋放額外的毀滅性長矛。||||
subDescShieldLancerCrushingLance07|Increases attack speed when using crushing lance.||||使用粉碎長槍時提高攻擊速度。||||
subDescShieldLancerCrushingLance08|Increases the critical strike damage dealt by crushing lance.||||增加粉碎長槍造成的暴擊傷害。||||
subDescShieldLancerCrushingLance09|Chance to inflict armor break on hit.||||擊中時有機率造成護甲破壞。||||
subDescShieldLancerCrushingLance10|Chance on cast to empower crushing lance causing it to echo an additional time inflicting burning on hit.||||施放時有機率賦予毀滅之矛力量，使其額外迴響一段時間，造成擊中燃燒。||||
subDescShieldLancerCrushingLance11|Unleash a shockwave of crushing lances towards target location.||||向目標位置釋放粉碎長槍的衝擊波。||||
subDescShieldLancerCrushingLance12|The lance remains on the ground for a short duration frequently pulsating and pulling monsters towards it on hit.||||長矛會在地面上停留一小段時間，頻繁發出脈衝並在擊中時將怪物拉向它。||||
subDescShieldLancerCrushingLance13|Crushing lance hits the ground with force unleashing shockwaves into all directions.||||粉碎長槍猛烈地撞擊地面，向四面八方釋放出衝擊波。||||
subDescShieldLancerCrushingLance14|Throw piercing javelins at monsters hit by crushing lance for a portion of the damage.||||向被粉碎長槍擊中的怪物投擲刺穿標槍，造成部分傷害。||||
subShieldLancerLanceThrust01|Battle Experienced||||豐富戰鬥經驗||||
subShieldLancerLanceThrust02|Pole Reach||||極點範圍||||
subShieldLancerLanceThrust03|Heroic Arrival||||英雄降臨||||
subShieldLancerLanceThrust04|Punctured Organs||||刺穿器官||||
subShieldLancerLanceThrust05|Tactical Distancing||||戰術疏遠||||
subShieldLancerLanceThrust06|Swift Striking||||迅捷出擊||||
subShieldLancerLanceThrust07|Polearm Expertise||||長柄熟練||||
subShieldLancerLanceThrust08|Blood Harvester||||血液收割||||
subShieldLancerLanceThrust09|Stab Sequence||||刺擊順序||||
subShieldLancerLanceThrust10|Volatile Irontip||||揮發性鐵尖||||
subShieldLancerLanceThrust11|Head Collector ||||首席收藏家||||
subShieldLancerLanceThrust12|Legion Exterminator||||軍團消滅者||||
subShieldLancerLanceThrust13|Trust in the Thrust||||信任猛攻||||
subShieldLancerLanceThrust14|Commend to Onslaught||||讚揚突擊||||
subDescShieldLancerLanceThrust01|Increases the damage dealt by lance thrust.||||增加長槍突刺造成的傷害。||||
subDescShieldLancerLanceThrust02|Increases the range of lance thrust.||||增加長槍突刺距離。||||
subDescShieldLancerLanceThrust03|Increases stun duration and damage when colliding with commending banner.||||與讚揚旗碰撞時增加眩暈持續時間和傷害。||||
subDescShieldLancerLanceThrust04|Chance to inflict bleeding on hit.||||擊中時有機率造成流血。||||
subDescShieldLancerLanceThrust05|Knock monsters back on hit dealing increased damage.||||擊中怪物時將其擊退，造成更高的傷害。||||
subDescShieldLancerLanceThrust06|Chance to gain a stack of swift strikes on hit increasing your attack speed and attack rating.||||有機率在擊中時獲得一層快速打擊，提高你的攻擊速度和攻擊命中率。||||
subDescShieldLancerLanceThrust07|Increases the critical strike damage dealt by lance thrust when using polearms.||||增加使用長柄武器時長槍突刺造成的暴擊傷害。||||
subDescShieldLancerLanceThrust08|Increases damage dealt to bleeding targets.||||增加對流血目標造成的傷害。||||
subDescShieldLancerLanceThrust09|Every third attack with lance thrust is empowered increasing range and damage slowing monsters on hit.||||每三次長槍突刺攻擊都會增強攻擊距離並減緩怪物擊中時的傷害。||||
subDescShieldLancerLanceThrust10|Collision with commending banner causes it to explode dealing area of effect damage.||||與讚揚旗碰撞會導致其爆炸，造成一定範圍的傷害。||||
subDescShieldLancerLanceThrust11|Lance thrust pulls monsters towards you and stuns them on hit.||||長槍突刺將怪物拉向你，並在擊中時將其擊暈。||||
subDescShieldLancerLanceThrust12|Unleash a whirl attack with increased area of effect radius. Lance thrust no longer collides with commending banner.||||增加效果範圍，發動旋風攻擊。長槍突刺不再與表彰旗幟發生碰撞。||||
subDescShieldLancerLanceThrust13|Unleash a circle of lances thrusting the first target on hit from all directions.||||釋放一圈長矛，從各個方向攻擊第一個目標。||||
subDescShieldLancerLanceThrust14|Unleash additional lance thrusts towards nearby monsters from commending banner on banner impact.||||透過對揚旗的旗幟影響，向附近的怪物釋放額外的長矛刺擊。||||
subShieldLancerShieldSlam01|Obsidian Shield||||黑曜石盾||||
subShieldLancerShieldSlam02|Gradient Strikes||||漸變打擊||||
subShieldLancerShieldSlam03|Concussive Bash||||震盪猛擊||||
subShieldLancerShieldSlam04|Skull Fracture||||顱骨骨折||||
subShieldLancerShieldSlam05|Offensive Safeguard||||進攻性保障||||
subShieldLancerShieldSlam06|Field Coverage||||場地覆蓋||||
subShieldLancerShieldSlam07|Violent Bash||||暴力毆打||||
subShieldLancerShieldSlam08|Hardening Stance||||強化立場||||
subShieldLancerShieldSlam09|Vanguard||||先鋒||||
subShieldLancerShieldSlam10|Rogue Shield||||盜賊之盾||||
subShieldLancerShieldSlam11|Groundquake Bulwark||||地震壁壘||||
subShieldLancerShieldSlam12|Knight´s Templar||||聖殿騎士||||
subShieldLancerShieldSlam13|Thorned Aegis||||荊棘聖盾||||
subShieldLancerShieldSlam14|Captain Tarethiel||||塔雷希爾隊長||||
subDescShieldLancerShieldSlam01|Increases the damage dealt by shield slam.||||增加盾牌猛擊造成的傷害。||||
subDescShieldLancerShieldSlam02|Increases the attack rating of shield slam.||||提高盾牌猛擊的攻擊命中率。||||
subDescShieldLancerShieldSlam03|Chance to stun enemies on hit.||||擊中時有機率擊暈敵人。||||
subDescShieldLancerShieldSlam04|Increases damage dealt to stunned enemies.||||增加對昏迷敵人造成的傷害。||||
subDescShieldLancerShieldSlam05|Deal increased damage based on the block rating of your shield.||||根據盾牌的格擋率造成更高的傷害。||||
subDescShieldLancerShieldSlam06|Increases the area of effect of shield slam.||||增加盾牌猛擊的效果範圍||||
subDescShieldLancerShieldSlam07|Chance on attack to increase the damage and area of effect radius of shield slam.||||攻擊時有幾率增加盾牌猛擊的傷害和效果範圍。||||
subDescShieldLancerShieldSlam08|Chance to increase your damage return on hit for a short duration.||||有機率在短時間內增加擊中時的傷害返回。||||
subDescShieldLancerShieldSlam09|Gain a stack of vanguard on hit increasing your damage reduction for a short duration.||||擊中時獲得一層先鋒，在短時間內增加你的傷害減免。||||
subDescShieldLancerShieldSlam10|Chance to summon an orbiting shield on hit for a short duration.||||有機率在短時間內召喚一個環繞護盾。||||
subDescShieldLancerShieldSlam11|Smash your shield into the ground unleashing an earthquake pulling monsters towards you on hit. Earthquake damage and area of effect radius are increased based on your armor. Shield slam now has a cooldown. ||||將你的盾牌砸向地面，釋放地震，將怪物拉向你。地震傷害和效果範圍會根據你的護甲而增加。盾牌猛擊現在有冷卻時間。||||
subDescShieldLancerShieldSlam12|Throw your shield with force causing it to bounce from the ground and terrain.||||用力投擲盾牌，使其從地面和地形反彈。||||
subDescShieldLancerShieldSlam13|Chance to gain a stack of thorned aegis on hit. Throw shields at monsters when taking damage while thorned aegis is active.||||擊中時有機率獲得一層荊棘聖盾。當荊棘聖盾啟動時，受到傷害時向怪物投擲盾牌。||||
subDescShieldLancerShieldSlam14|Throw your shield with increased size and damage. The shield returns to you after a short duration dealing additional damage. Shield slam now has a cooldown.||||投擲盾牌時，盾牌的尺寸和傷害都會增加。盾牌會在短時間內回到你身上，造成額外傷害。盾牌猛擊現在有冷卻時間。||||
subShieldLancerHonedDefenses01|Fortified Bastion||||堅固堡壘||||
subShieldLancerHonedDefenses02|Lucky Defense||||幸運防禦||||
subShieldLancerHonedDefenses03|Engulfing Wave||||淹沒波紋||||
subShieldLancerHonedDefenses04|Thorn Surge||||荊棘波動||||
subShieldLancerHonedDefenses05|Deadly Resistance||||致命抵抗||||
subShieldLancerHonedDefenses06|Hold!||||抓住!||||
subShieldLancerHonedDefenses07|Optimized Safeguard||||優化屏障||||
subShieldLancerHonedDefenses08|Weakening Counter||||弱化反擊||||
subShieldLancerHonedDefenses09|Oppresive Countermeasure||||壓迫對策||||
subShieldLancerHonedDefenses10|Deflective Fortification||||偏移防禦||||
subShieldLancerHonedDefenses11|Sky Bulwark||||天空壁壘||||
subShieldLancerHonedDefenses12|Hauling Surge||||牽引浪湧||||
subShieldLancerHonedDefenses13|Risen Guards||||復甦守衛||||
subShieldLancerHonedDefenses14|Unstoppable Goliath||||無阻歌利亞||||
subDescShieldLancerHonedDefenses01|Increases the damage dealt by honed defenses.||||提高磨練防禦造成的傷害。||||
subDescShieldLancerHonedDefenses02|Chance to increase the amount of stacks gained when struck.||||有機率增加被擊中時所獲得的堆疊層數。||||
subDescShieldLancerHonedDefenses03|Increases the area of effect radius of honed defenses.||||增加磨練防禦的範圍效果。||||
subDescShieldLancerHonedDefenses04|Increases damage return per stack of honed defenses.||||增加每層磨練防禦的傷害返回。||||
subDescShieldLancerHonedDefenses05|Increases the damage dealt by honed defenses based on your armor.||||根據你的護甲，增加磨練防禦造成的傷害。||||
subDescShieldLancerHonedDefenses06|Increases the duration of honed defenses.||||增加磨練防禦的持續時間。||||
subDescShieldLancerHonedDefenses07|Increases the maximum amount of stacks for honed defenses.||||增加磨練防禦的最大堆疊層數。||||
subDescShieldLancerHonedDefenses08|Chance to inflict arcane break on hit.||Chance de infligir Quebra Arcana ao atingir o alvo.|Вероятность пробития брони при ударе.|擊中時有機率施加奧術破壞。|攻撃を受けた際に装甲破壊を付与する確率。|공격 시 방어력 파괴 확률.||Probabilité d'infliger un bris arcanique au coup.|Probabilidad de infligir un bris arcano al impactar.|Szansa na nałożenie arcane break przy trafieniu.
subDescShieldLancerHonedDefenses09|Chance to unleash a ground slam on the attacker when struck dealing damage based on honed defenses stacks.||||當攻擊者受到攻擊時，有機率對攻擊者發動地面猛擊，造成基於磨練防禦疊加的傷害。||||
subDescShieldLancerHonedDefenses10|Gain increased damage return per stack of honed defenses decreasing its damage dealt.||||每層磨練防禦都會增加傷害返回，減少造成的傷害。||||
subDescShieldLancerHonedDefenses11|Giant bulwarks fall down from the sky on hit dealing increased area of effect damage inflicting elemental break.||||擊中時從天而降巨大的堡壘，造成更大範圍效果傷害，並造成元素破壞。||||
subDescShieldLancerHonedDefenses12|Pull monsters towards you dealing increased damage and stunning them when reaching maximum stacks of honed defenses.||||將怪物拉向你，造成更高的傷害，並在達到最大層數時擊暈它們。||||
subDescShieldLancerHonedDefenses13|Increases the amount of maximum stacks. At maximum stacks honed defenses calls forth a legion of skeleton warriors fighting on your side for a short duration.||||增加最大堆疊數。當疊層數達到最大時，經過磨練防禦會召喚出一大群骷髏戰士，在短時間內與你並肩作戰。||||
subDescShieldLancerHonedDefenses14|Honed defenses no longer causes ground slam at maximum stacks increasing your maximum life, damage return and life replenish for each stack.||||磨練防禦不會在最大層數時導致地面猛擊，而是增加你的最大生命、傷害返回和每層的生命回復。||||
subShieldLancerCounter01|Sharp Vengeance||||銳利復仇||||
subShieldLancerCounter02|Vengeful Hit||||復仇之擊||||
subShieldLancerCounter03|Double Edge||||雙面刃||||
subShieldLancerCounter04|Rupturing Lance||||破裂之槍||||
subShieldLancerCounter05|Spell Reflection||||法術反射||||
subShieldLancerCounter06|Battle Magus||||戰鬥魔法師||||
subShieldLancerCounter07|Lusting Blood||||貪欲之血||||
subShieldLancerCounter08|Stunning Lance||||令人驚嘆的長槍||||
subShieldLancerCounter09|Cheap Counter||||廉價反擊||||
subShieldLancerCounter10|Bursting Lances||||爆裂長矛||||
subShieldLancerCounter11|Insatiable Challenger||||貪得無厭的挑戰者||||
subShieldLancerCounter12|Volley Build-up||||積累齊射||||
subShieldLancerCounter13|Give No Quarter||||絕不留情||||
subShieldLancerCounter14|Versus the World||||對抗世界||||
subDescShieldLancerCounter01|Increases the damage dealt by counter.||||增加反擊造成的傷害。||||
subDescShieldLancerCounter02|Chance to critically hit dealing increased critical strike damage.||||有機率造成暴擊並增加暴擊傷害。||||
subDescShieldLancerCounter03|Chance to throw additional lances when struck.||||被擊中時有機率投擲額外的長矛。||||
subDescShieldLancerCounter04|Chance to inflict bleeding on hit.||||擊中時有機率造成流血。||||
subDescShieldLancerCounter05|Counter also reflects non-physical projectiles and attacks dealing a portion of the damage.||||計數器也反射非物理的投射物並造成部分傷害的攻擊。||||
subDescShieldLancerCounter06|Increases the duration of counter.||||增加反擊的持續時間。||||
subDescShieldLancerCounter07|Chance to replenish a portion of your maximum life on hit.||||有機率在擊中時補充部分最大生命。||||
subDescShieldLancerCounter08|Chance to stun monsters on hit.||||擊中時有機率擊暈怪物。||||
subDescShieldLancerCounter09|Increases damage dealt to stunned targets.||||增加對暈眩目標造成的傷害。||||
subDescShieldLancerCounter10|Chance to throw multiple piercing lances around you when struck.||||被擊中時有機率向你周圍投擲多支穿刺長矛。||||
subDescShieldLancerCounter11|Casting counter taunts all nearby monsters inflicting armor break.||||施放反擊會嘲諷附近所有怪物，造成護甲破壞。||||
subDescShieldLancerCounter12|During its duration counter stores all damage taken. When expiring throw javelins at nearby monsters unleashing the stored damage taken.||||在其持續時間內，反擊儲存所有受到的傷害。結束時，向附近的怪物投擲標槍，並釋放所承受的儲存傷害。||||
subDescShieldLancerCounter13|Counter no longer has a duration but instead frequently drains your life and mana. Counter can be activated and deactivated and no longer has a cooldown.||||反擊不再有持續時間，而是持續消耗你的生命和法力。反擊可以啟動和停用，並且不再有冷卻時間。||||
subDescShieldLancerCounter14|Counter no longer throws lances at monsters but gives you a chance to block incoming damage reflecting it back to the attacker with intense power. ||||反擊不再向怪物投擲長矛，而是讓你有機率阻擋受到的傷害，並將其以強大的力量反射回攻擊者。||||
subShieldLancerShieldWall01|Spiked Shields||||尖刺盾牌||||
subShieldLancerShieldWall02|Durable Wall||||耐用的牆||||
subShieldLancerShieldWall03|More Shields!||||更多盾牌！||||
subShieldLancerShieldWall04|Split Reflection||||分裂反射||||
subShieldLancerShieldWall05|Defensive Radius||||防守半徑||||
subShieldLancerShieldWall06|Shield Growth||||護盾成長||||
subShieldLancerShieldWall07|Critical Thorn||||關鍵之刺||||
subShieldLancerShieldWall08|Noxious Shields||||劇毒護盾||||
subShieldLancerShieldWall09|Breaking Spikes||||打破尖刺||||
subShieldLancerShieldWall10|Dissolving Corrosion||||溶解腐蝕||||
subShieldLancerShieldWall11|Gravitational Aegis||||重力神盾||||
subShieldLancerShieldWall12|Porkupine Carapace||||豪豬甲殼||||
subShieldLancerShieldWall13|Shield Vortex||||護盾漩渦||||
subShieldLancerShieldWall14|Insatiable Bulwark||||貪得無厭的壁壘||||
subDescShieldLancerShieldWall01|Increases the damage dealt by shield wall.||||增加盾牆造成的傷害。||||
subDescShieldLancerShieldWall02|Increases the durability and duration of shield wall.||||增加盾牆的耐用性和持續時間。||||
subDescShieldLancerShieldWall03|Increases the amount of shields in shield wall.||||增加盾牆中的盾牌數量。||||
subDescShieldLancerShieldWall04|Chance to unleash spikes dealing damage towards the attacker when blocking a projectile.||||阻擋投射物時有機率釋放尖刺，對攻擊者造成傷害。||||
subDescShieldLancerShieldWall05|Increases the orbiting radius of shield wall.||||增加盾牆的環繞半徑。||||
subDescShieldLancerShieldWall06|Increases the size of shield wall.||||增加盾牆的尺寸。||||
subDescShieldLancerShieldWall07|Chance to critically hit dealing increased critical strike damage with shield wall.||||有機率造成暴擊並增加盾牆的暴擊傷害。||||
subDescShieldLancerShieldWall08|Chance to inflict poisoned on hit.||Chance de infligir envenenamento ao atingir o alvo.|Вероятность отравления при ударе.|擊中時有機率造成中毒。|攻撃を受けた際に毒を付与する確率。|맞을 때 중독을 입힐 확률.||Probabilité d'infliger un empoisonnement au coup.|Probabilidad de infligir envenenamiento al impactar.|Szansa na nałożenie poisoned przy trafieniu.
subDescShieldLancerShieldWall09|Chance to inflict arcane break on hit.||||命中時有機率造成奧術破壞。||||
subDescShieldLancerShieldWall10|Increases damage dealt to poisoned targets.||||增加對中毒目標造成的傷害。||||
subDescShieldLancerShieldWall11|Shield wall orbits in an orbit around you with increased projectile speed and increased amount of shields.||||盾牆在你周圍的軌道上運行，投射物速度增加，盾牌數量增加。||||
subDescShieldLancerShieldWall12|Chance to inflict bleeding on hit with increased bleeding frequency.||||擊中時有機率造成出血，出血頻率增加。||||
subDescShieldLancerShieldWall13|Unleash a tornado of shields towards target location pulling nearby monsters towards it.||||向目標位置釋放護盾龍捲風，將附近的怪物拉向目標位置。||||
subDescShieldLancerShieldWall14|Blocking projectiles and attacks buff the shields increasing damage and size.||||阻擋投射物和攻擊會增強護盾，增加傷害和尺寸。||||
subIllusionistSandGuardian01|Hardened Sandstone||||硬化砂岩||||
subIllusionistSandGuardian02|Durable Sand||||耐用沙子||||
subIllusionistSandGuardian03|Deserts Gladiators||||沙漠角鬥士||||
subIllusionistSandGuardian04|Sand Frenzy||||沙土狂熱||||
subIllusionistSandGuardian05|Battle IQ||||戰鬥智商||||
subIllusionistSandGuardian06|Reserve Army||||後備軍援||||
subIllusionistSandGuardian07|Lunge Attack||||弓箭步攻擊||||
subIllusionistSandGuardian08|Dashing Sandstrike||||沙土衝擊||||
subIllusionistSandGuardian09|Sand´s Edge||||沙之邊緣||||
subIllusionistSandGuardian10|Deadly Guardians||||致命守護者||||
subIllusionistSandGuardian11|Guardian Nevermore||||永不站哨||||
subIllusionistSandGuardian12|Sand Mages||||沙法師||||
subIllusionistSandGuardian13|Sacrifice for the Throne||||為王犧牲||||
subIllusionistSandGuardian14|Guardians of the Orbital Sand||||沙之守衛環||||
subDescIllusionistSandGuardian01|Increases the damage dealt by sand guardians.||||增加沙之守衛造成的傷害||||
subDescIllusionistSandGuardian02|Increases the duration of sand guardians.||||增加沙之守衛的持續時間。||||
subDescIllusionistSandGuardian03|Chance to unleash an additional attack.||||有機率發動額外攻擊。||||
subDescIllusionistSandGuardian04|Increases the attack speed of sand guardians.||||提高沙之守衛的攻擊速度。||||
subDescIllusionistSandGuardian05|Sand guardians periodically dash a short distance towards the closest monster if not in combat.||||如果不在戰鬥中，沙之守衛會定期衝向最近的怪物一小段距離。||||
subDescIllusionistSandGuardian06|Chance to summon an additional sand guardian on cast.||||有機率在施法時召喚額外的沙之守衛。||||
subDescIllusionistSandGuardian07|Increases the attack range of sand guardians.||||增加沙之守衛的攻擊範圍。||||
subDescIllusionistSandGuardian08|Chance on attack to dash through the target monster dealing area of effect damage.||||攻擊時有幾率穿過目標怪物，造成範圍內的效果傷害。||||
subDescIllusionistSandGuardian09|Chance to critically hit dealing increased critical strike damage.||||有機率造成暴擊並增加暴擊傷害。||||
subDescIllusionistSandGuardian10|Increases the size and damage dealt by sand guardians, decreasing the duration.||||增加沙之守衛的體積和造成的傷害，減少持續時間。||||
